pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type
hardneg_002291,chembl36_external,chembl36_hard_0071620,chembl36_hard_0071140,C=CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1,C=CC(=O)N1CC[C@@H](c2nn(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c23)C1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002292,chembl36_external,chembl36_hard_0078631,chembl36_hard_0078635,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)OC)n(C(C)C)c4c3)n2)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002293,chembl36_external,chembl36_hard_0078631,chembl36_hard_0078628,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)N(C)C)n(C(C)C)c4c3)n2)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002294,chembl36_external,chembl36_hard_0078631,chembl36_hard_0078635,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c1,C=CC(=O)Nc1cccc(Nc2ncc(F)c(-c3ccc4cc(C(=O)OC)n(C(C)C)c4c3)n2)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002295,chembl36_external,chembl36_hard_0090529,chembl36_hard_0011948,C=CCOC(=O)C1=C[C@H](c2csc3ccccc23)C[C@H](OCc2ccc(CO)cc2)O1,C#CCNC(=O)C1=C[C@H](c2csc3ccccc23)C[C@H](OCc2ccc(CO)cc2)O1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002296,chembl36_external,chembl36_hard_0036304,clean_0008622,C/C=C1/CN2CCc3c4n(c5ccccc35)/C=C3/[C@H]5C[C@@H]6N(CC[C@@]67c6ccccc6N(/C=C\4[C@H]1CC2=O)[C@@H]37)C/C5=C/C,CC=C1CN2CCC34c5ccccc5N5C(=O)CCC(C1CC23)C54,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002297,zinc15_external,zinc15_hard_0057933,clean_0012265,CCc1nccn1CC(=O)Nc1cc(C)ccc1-c1n[nH]c(C)n1,CCN(CC)CC(=O)Nc1cc(C)ccc1Cl,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002298,chembl36_external,chembl36_hard_0033314,chembl36_hard_0033316,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\CO)C(=O)O[C@H]1[C@H](OC(=O)C(C)CC)[C@H](O)[C@@H](OC(=O)C(C)CC)[C@@H](O)[C@@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002299,chembl36_external,chembl36_hard_0033314,chembl36_hard_0033316,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\CO)C(=O)O[C@H]1[C@H](OC(=O)C(C)CC)[C@H](O)[C@@H](OC(=O)C(C)CC)[C@@H](O)[C@@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002300,chembl36_external,chembl36_hard_0033314,chembl36_hard_0032782,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\C)C(=O)O[C@@H]1[C@H](O)[C@@H](OC(=O)C(C)CC)[C@@H](OC(=O)/C(=C/C)CO)[C@H](O)[C@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002301,chembl36_external,chembl36_hard_0033314,chembl36_hard_0032781,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\C)C(=O)O[C@@H]1[C@H](O)[C@@H](OC(=O)C(C)CC)[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002302,chembl36_external,chembl36_hard_0033314,chembl36_hard_0032727,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\C)C(=O)O[C@@H]1[C@@H](O)[C@@H](OC(=O)C(C)CC)[C@H](OC(=O)/C(=C/C)CO)[C@@H](OC(=O)/C(=C/C)CO)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002303,chembl36_external,chembl36_hard_0033314,chembl36_hard_0032777,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\C)C(=O)O[C@@H]1[C@H](O)[C@@H](O)[C@@H](OC(=O)C(C)CC)[C@H](OC(=O)/C(=C/C)CO)[C@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002304,chembl36_external,chembl36_hard_0033314,chembl36_hard_0033316,C/C=C(\CO)C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)/C(=C/C)CO)[C@H](OC(=O)C(C)CC)[C@@H](O)[C@H]1OC(=O)C(C)CC,C/C=C(\CO)C(=O)O[C@H]1[C@H](OC(=O)C(C)CC)[C@H](O)[C@@H](OC(=O)C(C)CC)[C@@H](O)[C@@H]1OC(=O)/C(=C/C)CO,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002305,zinc15_external,zinc15_hard_0001679,clean_0004030,C[C@@H](C(=O)N(C)C)N1CCC[C@H](NC(=O)CC(C2CC2)C2CC2)CC1,CN(C)C(=O)NC1CCCCCCC1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002306,chembl36_external,chembl36_hard_0050129,chembl36_hard_0050123,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(CO)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002307,chembl36_external,chembl36_hard_0050129,chembl36_hard_0050120,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(CO)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002308,chembl36_external,chembl36_hard_0050129,chembl36_hard_0050123,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(CO)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002309,tox21_ahr,tox21_ahr_005947,tox21_ahr_004632,CC(C)Oc1ccccc1O,COc1cccc(O)c1O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_002310,tox21_ahr,tox21_ahr_005947,clean_0001712,CC(C)Oc1ccccc1O,COc1ccccc1O,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002311,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053470,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002312,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053467,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002313,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053470,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002314,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053467,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002315,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053466,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC(=O)CCC)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002316,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053369,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(C)=O)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002317,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053468,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002318,chembl36_external,chembl36_hard_0053368,chembl36_hard_0053470,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)[C@]23C(=C[C@@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,C=C/C(C)=C\C[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=C[C@H](OC(=O)CCCCC)C[C@@H]12)[C@@H](OC)O[C@H]3OC(C)=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002319,chembl36_external,chembl36_hard_0110117,chembl36_hard_0110118,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)S(=O)(=O)c4ccc(C)cc4)cc3)C[C@@]21C,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)S(=O)(=O)c4ccccc4)cc3)C[C@@]21C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002320,chembl36_external,chembl36_hard_0110117,chembl36_hard_0110118,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)S(=O)(=O)c4ccc(C)cc4)cc3)C[C@@]21C,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)S(=O)(=O)c4ccccc4)cc3)C[C@@]21C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002321,sider_gastro,sider_gastro_000645,sider_gastro_000453,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_002322,sider_gastro,sider_gastro_000645,chembl36_hard_0090946,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,C=CCOC(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)OCC=C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002323,chembl36_external,chembl36_hard_0011717,chembl36_hard_0086946,C#CCN1CCN(c2cc3c(cc2F)c(=O)c(-c2csc(N)n2)cn3CC)CC1,C=CCN1CCN(c2cc3c(cc2F)c(=O)c(-c2csc(N)n2)cn3CC)CC1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002324,chembl36_external,chembl36_hard_0089190,clean_0006167,C=CCNC(=S)NNc1nc(Nc2ccccc2)nc(N2CCCCC2)n1,C=CCNC(=S)Nc1ccccn1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002325,chembl36_external,chembl36_hard_0000657,chembl36_hard_0000647,Br.CC(=N)Nc1ccc(C(=O)Nc2nccs2)cc1,Br.CC(=N)NCc1ccc(C(=O)Nc2nccs2)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002326,zinc15_external,zinc15_hard_0000656,zinc15_hard_0044764,COC[C@@H](C)NCC[C@H]1CCN(C(=O)Cn2ncnn2)C1,CN(C)CCC(=O)NCC[C@H]1CCN(C(=O)Cn2ncnn2)C1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002327,chembl36_external,chembl36_hard_0063690,clean_0009481,C=C1[C@@H](O)CC[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(=O)/C=C/c4ccccc4)[C@H]12)C3(C)C,C=C1C(OC(=O)CC(c2ccccc2)N(C)C)CC(OC(C)=O)C2(C)C1CC1CC(OC(C)=O)C(C)=C(C(OC(C)=O)C2OC(C)=O)C1(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002328,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073555,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002329,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073553,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2cccc(OC)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002330,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073552,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2cccc(Cl)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002331,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073550,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2cccc(C(F)(F)F)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002332,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073547,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2c(C)cc(C)cc2C)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002333,chembl36_external,chembl36_hard_0073551,chembl36_hard_0073555,C=CC(=O)NCCOc1cc(Cc2cccc(C)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002334,zinc15_external,zinc15_hard_0002468,zinc15_hard_0022437,C#CCNC(=S)Nc1ccc(OCCC(C)C)cc1,CNC(=O)CCOc1ccc(NC(=O)N(C)CCC(C)C)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002335,zinc15_external,zinc15_hard_0037053,clean_0011611,CC(C)CN1CCC[C@@H]1C(=O)NCCNCc1ccc(C#N)c(F)c1,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002336,chembl36_external,chembl36_hard_0066873,chembl36_hard_0066875,C=CC(=O)N1CC(NC(=O)Cn2c3c(c4cc(Br)ccc42)CN(C(=O)OC(C)(C)C)CC3)C1,C=CC(=O)N1CC(NC(=O)Cn2c3c(c4cc(Br)ccc42)CN(C(C)=O)CC3)C1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002337,bbbp,bbbp_000035,bbbp_001910,CCOC(=O)c1cncn1C(C)c1ccccc1,COC(=O)c1cncn1C(C)c1ccccc1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_002338,bbbp,bbbp_000035,bbbp_001976,CCOC(=O)c1cncn1C(C)c1ccccc1,CCCOC(=O)c1cncn1C(C)c1ccccc1,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002339,bbbp,bbbp_000035,bbbp_001976,CCOC(=O)c1cncn1C(C)c1ccccc1,CCCOC(=O)c1cncn1C(C)c1ccccc1,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002340,chembl36_external,chembl36_hard_0077989,chembl36_hard_0077988,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)CC)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002341,chembl36_external,chembl36_hard_0077989,chembl36_hard_0077990,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)CC)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,C=CC(=O)Nc1cccc(N2C(=O)C(C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002342,chembl36_external,chembl36_hard_0077989,chembl36_hard_0077988,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)CC)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002343,chembl36_external,chembl36_hard_0098300,clean_0010574,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC4)cc3)nc2n1-c1cccc(N=S(C)(C)=O)n1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,nearest_neighbor_same_benchmark_or_clean
hardneg_002344,chembl36_external,chembl36_hard_0000081,chembl36_hard_0000151,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002345,chembl36_external,chembl36_hard_0000081,chembl36_hard_0000112,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002346,chembl36_external,chembl36_hard_0000081,chembl36_hard_0000069,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,BP(=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_002347,chembl36_external,chembl36_hard_0000081,chembl36_hard_0000151,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
hardneg_002348,chembl36_external,chembl36_hard_0000081,chembl36_hard_0000112,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_80
